"","pub_date","main","score"
"400","1990-01-16","Mubarak Saves Life of a Sudanese",0.25
"401","1990-01-17","U.S. Petroleum Data",0
"402","1990-01-17","Calling All Bankruptcy Lawyers . . .",0
"403","1990-01-17","Blue Chips Lead Rebound; Dow Up 23.25",0.2
"404","1990-01-17","A World Drug Court Could Try a Noriega",0
"405","1990-01-17","U.S. Halves Dosage for AIDS Drug",0.25
"406","1990-01-17","A Mongoose In a Beret And Goatee",0
"407","1990-01-17","Everyday Dish That's a Classic",0.25
"408","1990-01-17","Elcor Corp. reports earnings for Qtr to Dec 31",0
"409","1990-01-17","Brainard Cheney, Novelist, 89",0
"410","1990-01-17","Corrections",1
"411","1990-01-17","Florio Takes Office as New Jersey Governor",0
"412","1990-01-17","Voluntary Agencies Part of Foster Care's Solution, Not Problem",0.428571428571429
"413","1990-01-17","THE MEDIA BUSINESS: Advertising Addenda",0
"414","1990-01-17","60-MINUTE GOURMET",0
"415","1990-01-17","Fresh Start for Campeau in U.S.",0.333333333333333
"416","1990-01-17","New York City Real Estate's Value Rising by 10.8%",0.285714285714286
"417","1990-01-17","Magnetek Inc.  reports earnings for Qtr to Dec 31",0
"418","1990-01-17","India Edwards Dies; Advocate of Women In Politics Was 94",0
"419","1990-01-17","Kopeck Capers",0
"420","1990-01-17","2 Miguels Stride Boldly in Wine-Making",0.25
"421","1990-01-17","Europe's Military Chiefs Meet In a Step to Reduce Tensions",0
"422","1990-01-17","Sales Increase by 0.7%; Inventories Up by 0.5%",0
"423","1990-01-17","FOOD NOTES",0
"424","1990-01-17","Treasury Issues Move Downward",0
"425","1990-01-17","Corrections",1
"426","1990-01-18","S.I. Port Loses Its Linchpin, A Battleship",-0.25
"427","1990-01-18","Small Study Challenges Role of Oat Bran in Reducing Cholesterol",-0.25
"428","1990-01-18","Metro Matters;   State-City Ties: Albany Panel Takes First Steps",0
"429","1990-01-18","First Commercial Bancorp reports earnings for Year to Dec 31",0
"430","1990-01-18","Steel Imports Decline",0
"431","1990-01-18","Books of The Times;   Vidal's Remaking of the American Myth",0
"432","1990-01-18","William White, Lawyer, 75",0
"433","1990-01-18","Max Gordon, Daily Worker Editor, 79",0
"434","1990-01-18","Lebanon General Shuts Paper",0
"435","1990-01-18","Arafat Denounces Arab Dealings With Israel Over Palestinian Issue",-0.142857142857143
"436","1990-01-18","CHRONICLE",0
"437","1990-01-18","Perfect Record Restored",0.666666666666667
"438","1990-01-18","First Florida Banks reports earnings for Qtr to Dec 31",0
"439","1990-01-18","A Not-So-Ebullient Bazaar for New TV Shows",-0.25
"440","1990-01-18","Fleet-Norstar Fincl Group reports earnings for Qtr to Dec 31",0
"441","1990-01-18","CHRONICLE",0
"442","1990-01-18","Review/Music;   At Frick, Chamber Works Performed in a Chamber",0
"443","1990-01-18","Detectives Seek Leads in Officer's Shooting",0
"444","1990-01-18","Bridge",0
"445","1990-01-18","Greece Says Albanian Will Visit on Jan. 26",0.166666666666667
"446","1990-01-18","Earnings Rise At Ameritech",0
"447","1990-01-18","Dinkins Searches for a Health Chief, but Finds a Dilemma",0
"448","1990-01-18","The Budget As Politics",0.5
"449","1990-01-18","Jury in Molest Case Says It Is Deadlocked",-0.4
"450","1990-01-18","Hibernia Corp. reports earnings for Qtr to Dec 31",0
"451","1990-01-19","RESULTS PLUS",0
"452","1990-01-19","Lennar Corp. reports earnings for Qtr to Nov 30",0
"453","1990-01-19","Ending of H.U.D. Program Seen as Blow to Developers",-0.166666666666667
"454","1990-01-19","Persian Folk Music",0
"455","1990-01-19","Auctions",0
"456","1990-01-19","Ecuador Court Orders Arrest Of Ex-President Over Funds",0.166666666666667
"457","1990-01-19","World Economic Aide Sees Trouble for Warsaw Policy",0.142857142857143
"458","1990-01-19","NCNB Corp. reports earnings for Qtr to Dec 31",0
"459","1990-01-19","Collagen Corp. reports earnings for Qtr to Dec 31",0
"460","1990-01-19","Westinghouse Electric Corp. reports earnings for Qtr to Dec 31",0
"461","1990-01-19","Wolverines Turn Back Buckeyes",0
"462","1990-01-19","Raytheon Co. reports earnings for Qtr to Dec 31",0
"463","1990-01-19","Uncovered Short Sales Decline by 6.4% on the Big Board",-0.333333333333333
"464","1990-01-19","Continental Bank reports earnings for Qtr to Dec 31",0
"465","1990-01-19","Sandwich Chef Inc.  reports earnings for Qtr to Dec 31",0
"466","1990-01-19","Anacomp reports earnings for Qtr to Dec 31",0
"467","1990-01-19","Texaco's Profit Declines 3%; Environmental Costs Cited",-0.166666666666667
"468","1990-01-19","Inland Steel Industries reports earnings for Qtr to Dec 31",0.142857142857143
"469","1990-01-19","Ex-Danbury Mayor's Trial: Extortion Tale Unfolds",0
"470","1990-01-19","THE MEDIA BUSINESS: Advertising;   Complaints On Proposed Regulations",-0.166666666666667
"471","1990-01-19","CHRONICLE",0
"472","1990-01-19","ARCO Chemical Co.  reports earnings for Qtr to Dec 31",0
"473","1990-01-19","Campeau's Problems on Other Fronts",-0.666666666666667
"474","1990-01-19","Digital Down; Tandem Off",0
"475","1990-01-19","Tandem Computers Inc. reports earnings for Qtr to Dec 31",0
"476","1990-01-20","Thiokol Corp. reports earnings for Qtr to Dec 31",0
"477","1990-01-20","Corrections",1
"478","1990-01-20","Brajdas Corp. reports earnings for Qtr to Nov 30",0
"479","1990-01-20","BRIDGE",0
"480","1990-01-20","Pacific Gas & Electric Co. reports earnings for Qtr to Dec 31",0
"481","1990-01-20","In Brooklyn, the Tide of Despair Begins to Turn;   In Bronx, Young People Give Time to Others",-0.0909090909090909
"482","1990-01-20","Chronicle",0
"483","1990-01-20","Lyondell Petrochemical reports earnings for Qtr to Dec 31",0
"484","1990-01-20","Review/Dance;   Exploring the Extremes of Looming and Oozing",-0.2
"485","1990-01-20","Landmark Bancshares Corp. reports earnings for Qtr to Dec 31",0
"486","1990-01-20","Buckeye Partners L.P.  reports earnings for Qtr to Dec 31",0.166666666666667
"487","1990-01-20","Patents;   New Exhibit Shows History of Women Inventors",0
"488","1990-01-20","Cybertek Corp. reports earnings for Qtr to Dec 31",0
"489","1990-01-20","RSI Holdings Inc. reports earnings for Qtr to Nov 30",0
"490","1990-01-20","Duke Power reports earnings for Qtr to Dec 31",0
"491","1990-01-20","Cincinnati Gas & Electric reports earnings for Qtr to Dec 31",0
"492","1990-01-20","A Blood-Spattered Car Is Seized at a Carwash",-0.25
"493","1990-01-20","Branford Savings Bank reports earnings for Qtr to Dec 31",0.142857142857143
"494","1990-01-20","Hong Kong's Luck",0.333333333333333
"495","1990-01-20","POSSIBLE VIOLATION OF AIR RULES SEEN",-0.2
"496","1990-01-20","Matlack Systems Inc. reports earnings for Qtr to Dec 31",0
"497","1990-01-20","People's Bank reports earnings for Qtr to Dec 31",0
"498","1990-01-20","First Eastern Corp. reports earnings for Qtr to Dec 31",0
"499","1990-01-20","Anthem Electronics Inc. reports earnings for Qtr to Dec 31",0
"500","1990-01-20","CONSUMER'S WORLD: Coping;   With a Blizzard of Batteries",0
"501","1990-01-21","In Paris, Lace and Luxe",0
"502","1990-01-21","Shari Birnbaum, Student, to Wed",0
"503","1990-01-21","Pastimes;   Stamps",-0.5
"504","1990-01-21","Don Cossacks: Classical Ballet Isn't for Them",0.2
"505","1990-01-21","Conflict Over Aide Wins Dinkins Respect",0.2
"506","1990-01-21","Why Be Surprised At the Budget Crisis?",-0.333333333333333
"507","1990-01-21","Nicholls Finally A Ranger",0
"508","1990-01-21","Residential Resales",0
"509","1990-01-21","SIXTEEN - THE THIRD TIME AROUND",0
"510","1990-01-21","DEADLY SERIOUS",0
"511","1990-01-21","INTOXICATED BY MY ILLNESS",-1
"512","1990-01-21","DATA UPDATE: January 21, 1990",0
"513","1990-01-21","STREETSCAPES: The Saint Urban;   A New Roof in an Old - but Not the Old - Material",0.125
"514","1990-01-21","Dr. Sullivan's Unfiltered Anger",-0.333333333333333
"515","1990-01-21","S. Fannie Simon, Teacher, 88",0
"516","1990-01-21","Installing Crown Molding",0
"517","1990-01-21","Q and A",NA
"518","1990-01-21","Tourism Trade Needs Visitors' Tax",-0.4
"519","1990-01-21","Is License to Kill Really a Victory for Women?;   In Civil War Ranks",0
"520","1990-01-21","Enrollment Slips at Many Private Schools",0
"521","1990-01-21","Wall Street, Salivating Over Bankruptcies",-0.25
"522","1990-01-21","Panama Has No Dictator, But It Has a Big Brother",0
"523","1990-01-21","If Cuomo Has Fiscal Problems, Republicans Can Put Them to Use",0
"524","1990-01-21","Karen E. Winston To Marry in June",0.25
"525","1990-01-21","Guilty, but Not for Sale Of Drugs Used as Prop",0
"526","1990-01-22","A Vice Chairman at Ann Taylor",-0.25
"527","1990-01-22","EXECUTIVE CHANGES",-0.5
"528","1990-01-22","Pregnant Woman Is Charged With Child Abuse for Drinking",-0.333333333333333
"529","1990-01-22","Why the Fed Is Largely Uncriticized",-0.333333333333333
"530","1990-01-22","Chronicle",0
"531","1990-01-22","Strong Start for the Schools",0
"532","1990-01-22","New Rules Forcing Cuts by Builders",-0.4
"533","1990-01-22","Upheaval in the East: Secret Police;   East Europeans Are Making Big Brother Smaller",-0.1
"534","1990-01-22","Brooklyn Teen-Ager Found Fatally Shot on the Street",-0.333333333333333
"535","1990-01-22","'Jack of All Trades' Named To Chairman's Job at Boots",-0.166666666666667
"536","1990-01-22","Upsets Give an Assist to an Amazed Missouri",0.4
"537","1990-01-22","Upheaval in the East: Communists;   400 Insurgent Soviet Communists Form an Organization for Prodding or for Opposing",-0.2
"538","1990-01-22","Group Plans To Tour '94 Sites",0
"539","1990-01-22","New Line From Intel",0
"540","1990-01-22","BRIEFS",0
"541","1990-01-22","The Best Ever?",0.5
"542","1990-01-22","Goodenow Is Hired By N.H.L. Players",0
"543","1990-01-22","Quiet Arrival for Broncos",0
"544","1990-01-22","Experts Doubt Entrapment Plea by Barry",0
"545","1990-01-22","Judith Mazo Is Wed to Louis Seidman",0
"546","1990-01-22","Dividend Meetings",0.5
"547","1990-01-22","For Gov. O'Neill, Bitter 3d-Term Prospects",-0.2
"548","1990-01-22","Conference Ponders Nature of Crafts",0.5
"549","1990-01-22","Outdoors: Time for Tending to Tackle",0
"550","1990-01-22","7th Avenue Ponders Unpleasantness",-0.333333333333333
"551","1990-01-23","Land-Use Chief Off to a Rocky Start",0
"552","1990-01-23","U.S. Set to Ease High-Tech Curb On Eastern Bloc",0.166666666666667
"553","1990-01-23","Thieves Hoist Mobile by Calder",0.25
"554","1990-01-23","Insufficient Funds",-0.5
"555","1990-01-23","T. Fleischmann, 94; Took Photographs Of Famous Subjects",0
"556","1990-01-23","Intergraph Corp. reports earnings for Qtr to Dec 31",0
"557","1990-01-23","No-Frills Mathematics Instruction",0
"558","1990-01-23","Tandy Corp. reports earnings for Qtr to Dec 31",0
"559","1990-01-23","Naruhiko Higashikuni, 102, Dies; Led a Postwar Japanese Cabinet",-0.142857142857143
"560","1990-01-23","Barry Case Puts Political Spotlight on Jackson",0.166666666666667
"561","1990-01-23","Fighting Between Muslim Factions Flares in Beirut",-0.2
"562","1990-01-23","Federated Asks to Keep Benefits for Employees",0.2
"563","1990-01-23","Consolidated Papers reports earnings for Qtr to Dec 31",0.166666666666667
"564","1990-01-23","PLOT ON BUSH'S JET POSSIBLE, U.S. SAYS",-0.2
"565","1990-01-23","First Interstate Bancorp reports earnings for Qtr to Dec 31",0
"566","1990-01-23","Columbia First Bank reports earnings for Qtr to Dec 31",0
"567","1990-01-23","Computer Intruder Is Found Guilty",-0.5
"568","1990-01-23","BRIEFS",0
"569","1990-01-23","J. Ernest Wharton, 90, A Former Congressman",0
"570","1990-01-23","British Aid to East Bloc",0.25
"571","1990-01-23","Western Digital reports earnings for Qtr to Dec 30",0
"572","1990-01-23","Indian Government Lodges First Charges In Weapons Scandal",-0.285714285714286
"573","1990-01-23","THE MEDIA BUSINESS: Advertising;   Shuttle Hires Consultants From Politics",0.285714285714286
"574","1990-01-23","Review/Dance;   From Doom And Death To Goofy Cavorting",-0.4
"575","1990-01-23","Luang Prabang Journal;   If the Buddha Is Laughing, There's a Good Reason",0.25
"576","1990-01-24","Injuries Bring a Controversy Over Surface at the Open",-0.2
"577","1990-01-24","Dahlen Gives Nicholls His Number, Then Scores Twice",0.166666666666667
"578","1990-01-24","Colombia Envoy Angry About U.S. Trade Policy",-0.2
"579","1990-01-24","Chanel Is Saucier, Ungaro Is Cooler And Venet Livelier",0
"580","1990-01-24","Review/Jazz;   Half of Max Roach's Double Quartet",-0.166666666666667
"581","1990-01-24","Hanna (M.A.) Co.(N) reports earnings for Qtr to Dec 31",0
"582","1990-01-24","Acxiom Corp. reports earnings for Qtr to Dec 31",0
"583","1990-01-24","Insurance Industry Disputes Florio Attack on Profits",0
"584","1990-01-24","Quotation of the Day",0
"585","1990-01-24","Chronicling Politics as An Industry",0.666666666666667
"586","1990-01-24","Upheaval in the East: U.S. Policy;   Congress Starts Review Of U.S. Military Posture",-0.125
"587","1990-01-24","U.S. Bond Auction Goes Poorly",-0.25
"588","1990-01-24","Eating Well",0.5
"589","1990-01-24","CHRONICLE",0
"590","1990-01-24","Elitist Visions Won't Feed China's Masses",0
"591","1990-01-24","A Drug Dealer Finds Many Eager To Launder His Drug Money",0.125
"592","1990-01-24","Woman in the News;   Putting a Rational Face on a Government in Turmoil",-0.142857142857143
"593","1990-01-24","The Pop Life",0
"594","1990-01-24","Greater N.Y. Savings Bank reports earnings for Qtr to Dec 31",0.142857142857143
"595","1990-01-24","Review/Television;   'Hallmark' vs. 'American Playhouse'",0
"596","1990-01-24","Great Northern Nekoosa reports earnings for Qtr to Dec 31",0.142857142857143
"597","1990-01-24","Senate Opens Debate on Proposal For Stiffer Clean-Air Regulations",0
"598","1990-01-24","Corrections",1
"599","1990-01-24","Francis H. Philp, 59, Investment Executive",-0.25
"600","1990-01-24","General Electric Co.  reports earnings for Qtr to Dec 31",0
"601","1990-01-25","South Carolina Federal reports earnings for Qtr to Dec 31",0
"602","1990-01-25","Tidewater Inc. reports earnings for Qtr to Dec 31",0
"603","1990-01-25","BankNorth Group Inc. reports earnings for Qtr to Dec 31",0
"604","1990-01-25","Shipshaped By Starck",0
"605","1990-01-25","Washington Federal Savings Bank reports earnings for Qtr to Dec 31",0.125
"606","1990-01-25","Five Women Executives Quit Goldman",-0.4
"607","1990-01-25","Dynatech Corp. reports earnings for Qtr to Dec 31",0
"608","1990-01-25","USAir Group reports earnings for Qtr to Dec 31",0
"609","1990-01-25","Diamond Shamrock R&M reports earnings for Qtr to Dec 31",0
"610","1990-01-25","Sterling Chemicals reports earnings for Qtr to Dec 31",0
"611","1990-01-25","Noriega's Trial Not Like North's",0.25
"612","1990-01-25","Pacific Bank N.A. reports earnings for Qtr to Dec 31",0
"613","1990-01-25","New England Electric System reports earnings for Qtr to Dec 31",0
"614","1990-01-25","Tecumseh Products Co. reports earnings for Qtr to Dec 31",0.166666666666667
"615","1990-01-25","Imex Medical Systems Inc. reports earnings for Qtr to Dec 31",0
"616","1990-01-25","LPL Technologies Inc. reports earnings for Qtr to Dec 31",0
"617","1990-01-25","Allen Collins, 37; Played Rock Guitar For Lynyrd Skynyrd",0.142857142857143
"618","1990-01-25","Mega-League Weighed",0
"619","1990-01-25","Review/Jazz;   Doky Brothers as a Duo",0.25
"620","1990-01-25","Reprieve From Execution",-0.5
"621","1990-01-25","Noriega's Trial Not Like North's;   Demobilize Panama",0.166666666666667
"622","1990-01-25","Baker Hughes Inc. reports earnings for Qtr to Dec 31",0
"623","1990-01-25","U S West Posted Increase Of 26.8% in Fourth Quarter",0
"624","1990-01-25","Benefit for the Homeless",0.5
"625","1990-01-25","Morgan Guaranty In Note Offering",0.25
"626","1990-01-26","Threat of Oil Shortage by '93 Seen",-0.5
"627","1990-01-26","New-Music Ensemble",0.5
"628","1990-01-26","Raychem Corp. reports earnings for Qtr to Dec 31",0
"629","1990-01-26","It's the Year of the Horse in Chinese New York",0
"630","1990-01-26","TV Weekend;   'Image,' a Drama on Ethics Of Investigative Reporting",0.166666666666667
"631","1990-01-26","Allied-Signal reports earnings for Qtr to Dec 31",0
"632","1990-01-26","LOBBYING EFFECTIVE",0.5
"633","1990-01-26","Chrysler Buys Olympics Time",0.25
"634","1990-01-26","Corrections",1
"635","1990-01-26","Curtain to Be Lifted on Noriega Wealth",0
"636","1990-01-26","Chronicle",0
"637","1990-01-26","BLAMING U.S., CUBA SUSPENDS PULLOUT",-0.5
"638","1990-01-26","4 Indian Servicemen Killed in Kashmir",-0.25
"639","1990-01-26","Shed Light in All Corners of Academic Tenure",0.2
"640","1990-01-26","S.E.C. Halts Bolar's Stock",0
"641","1990-01-26","Federated Recants on Retiree Discounts",0
"642","1990-01-26","Lin Broadcasting reports earnings for Qtr to Dec 31",0
"643","1990-01-26","Pasquale to Chargers",0
"644","1990-01-26","Security System at Nuclear Sites Adapted for Use at Airports",0.428571428571429
"645","1990-01-26","Review/Film;   Britten's 'War Requiem,' To Images by Derek Jarman",-0.142857142857143
"646","1990-01-26","Plane Crashes on L.I. With 149 Aboard;   At Least 9 Killed on a Boeing 707 From Colombia",-0.142857142857143
"647","1990-01-26","Sotheby's Holdings reports earnings for Qtr to Dec 31",0
"648","1990-01-26","Inquiry Finds Taxiway Takeoff",0
